ubs	-0.7137423	-0.31653327	1.044475	0.30124968	-0.90780383	-1.8362585	0.06413305	0.8198996	0.43505478	0.3029641	-1.7333881	0.4034118	0.6926134	0.08317654	-0.5180819	3.241508	0.6026398	0.30252212	-2.4403968	-0.87831914	0.059281237	1.27957	-0.84277207	0.61934674	-0.42729208	-0.46743533	0.62719476	0.55045044	-1.2216609	-1.2949343	-0.14493202	0.8493549	-0.27277654	0.5199177	0.24436156	0.2368613	-0.7107674	2.0575318	1.0760214	0.88518834	0.28376123	-0.34077704	0.81017405	-1.1254914	0.70607007	-0.50765604	0.5190249	-0.63452816	-0.16141373	-0.9596596
file name	1.1772059	0.2658029	-1.9633813	-1.4994296	0.6436605	0.6103443	-1.1517565	-0.27468228	-0.35352406	1.6234926	-0.57434773	-0.885451	-1.3314714	-1.7124997	-0.6093552	0.01272078	0.099205784	-0.7007671	-0.6252727	1.1940539	0.22114621	1.3208284	0.23331198	0.22095276	0.36214313	0.9456396	-0.54712015	-0.22152218	0.40157926	0.5704378	-0.47648388	0.5298594	-2.0338154	-1.1904494	1.7478505	0.07372292	-0.96033394	-1.3916898	0.6249867	0.7630754	0.76839215	-1.844623	-2.1136596	-1.5060626	-0.09075438	-0.5200559	-0.19867557	-1.2676901	-0.15229708	2.007884
irritation	-2.1972873	-0.31009686	0.21828154	-0.06287932	1.1561762	-0.9512777	-1.0394498	-0.80852526	-0.6675378	-1.1963497	0.17558506	1.0714887	-1.5117178	0.38300362	-0.38637516	-0.044740386	1.6195539	0.040253833	0.21123628	-0.26670495	-0.08769846	-0.8026686	-1.4055426	1.2893615	-0.5767666	-0.05777762	-2.3153286	-0.22682804	0.1862393	0.7659181	-0.047838755	-0.14683293	-1.0833808	-0.8836891	0.07710572	-0.8333574	0.06280473	0.1007936	-0.3388737	0.485037	0.7021619	0.081050165	1.3437028	-0.98099864	-1.0231934	1.5643616	-0.630931	1.8356999	-0.3169309	0.015022071
peanut	0.1501951	-0.23325954	-0.4965973	-1.3164943	-0.644829	-1.1750512	-0.599915	1.7472681	-1.3444405	-0.26274073	-0.7440562	-0.27867067	-0.121547654	0.0910538	1.3330203	-1.5287349	0.05232306	-1.1927298	-0.6637489	0.70751375	0.1384969	0.22834182	-1.0419681	-0.72081137	-0.42089698	-0.16201748	-0.38558465	-0.51729053	0.16442752	1.1311302	0.21976826	2.045402	-0.8526601	-1.6427712	-1.7254654	-1.7155514	1.6485374	0.010347756	-0.24241671	0.80108154	-0.7842306	-0.8143621	-1.0522767	0.37038672	-1.1487873	-0.22493616	0.45728153	-1.6364071	-1.0972773	-1.1245195
job satisfaction	0.3537102	1.3041579	0.041678928	1.6847557	-0.19307274	-0.51569116	0.108200565	0.9561212	0.22039333	1.2076254	-0.8674884	0.40537235	0.1045402	-1.4509337	0.7054934	1.0458988	0.3288143	0.0030113552	-1.3084186	0.32578668	-0.56708175	-0.7788629	-0.82936394	0.6818478	-0.65623075	0.13668445	-1.6825359	2.2645166	-0.83305615	-0.77759033	0.05414331	-0.68403554	0.00494159	1.27489	2.0723827	-0.66850245	0.8794583	-0.30860594	0.88337624	0.03534227	0.16225015	0.16070114	-0.7039089	-0.3444108	-1.1208292	-0.1997081	-0.13048513	-2.4167655	1.4657596	-0.57013786
sound effect	1.0332488	0.3035911	-0.9046774	0.9598103	-0.6580036	-0.7972772	-0.14163603	2.2008665	0.5193374	-1.1228616	-0.34641778	0.95384896	0.046278328	1.577065	-1.1983117	-0.2965993	-0.3856106	0.62423664	-2.0471935	0.9334023	-1.9767232	-0.5945461	1.7079546	1.1268039	-2.0591056	2.5863485	1.8649937	-0.7061966	1.1796409	0.8734419	0.28466636	-0.6726076	1.5417593	-0.13511196	-0.61930555	0.8190078	1.1643717	-0.68536806	-0.14209117	0.13260934	0.4921191	-0.56953603	0.3848166	1.1089296	-1.6675235	1.6615793	0.80484504	0.0054978877	0.6805728	1.0129925
insect	-0.1266026	1.1639158	-0.78190833	-0.4686577	0.37042165	-0.5797138	0.76121587	-1.3018223	-0.19333063	-0.38499838	0.15514155	0.9708403	1.0610647	-0.19758542	0.81646645	-0.0143512525	-1.1835766	0.019153696	-0.4144849	0.14270346	0.856654	-0.91235596	0.36862087	-2.0820403	0.40666854	0.81700593	-0.67573345	-0.7153744	1.2981836	-0.6067719	-0.5913632	0.05064173	-1.0399257	-1.0809723	1.6313442	1.6855804	-1.6764536	1.7156987	0.48630396	-0.5090726	0.15911959	-0.7762316	0.92583925	0.82270217	0.50984305	0.3841553	-0.8490811	-1.5880202	-0.01867735	-0.24203274
anniversary	-0.375703	1.1728835	-0.042123683	0.14158995	-0.20286547	-1.0335991	-0.44213998	-0.72188026	-1.6122396	0.7602845	0.3096538	1.4292508	-0.23904188	0.99701214	-1.0667862	1.0536735	0.0904368	1.1457696	-0.28800395	0.9971987	1.3561339	-2.4705665	-0.15840928	-0.003967913	-0.77236676	-0.19935721	-1.6299362	1.9369433	0.70215243	0.2624047	0.7408317	0.57478285	0.4391277	-0.15419456	1.7716869	1.2592001	-0.3614224	-1.1727155	0.22269712	1.4643357	1.0858727	-0.738066	-1.443671	-0.1685798	-1.337401	-0.02009138	0.4259358	0.57856435	0.10952357	0.66074
utility bill	-1.0126979	1.0656238	-1.7983353	0.3569887	-0.24536824	0.433803	2.4587252	-0.4881521	0.09889706	1.6322969	0.0739573	-1.1771362	-0.3813847	-1.5707107	1.437624	-1.4914726	-2.174325	1.1220475	-0.25667408	-0.85484415	0.5380027	-1.021131	-1.0629307	0.08539858	-0.45379832	1.2833897	0.54748946	-1.7757869	-0.18978378	-0.15069035	-1.5515773	0.27068123	2.765636	-1.0518792	0.5323805	-0.5262456	-0.42961544	-0.6782056	0.9321764	1.2248474	-1.720843	0.54911387	-0.20313475	-0.20440215	-0.20267147	-0.14673458	0.6551259	0.4899182	-0.16294998	-0.33204904
razor	-1.4095722	0.06478315	0.12319585	0.4917472	0.76879424	-0.18701467	0.9327882	-1.7463937	0.42874318	0.6171158	0.071171574	1.148139	-0.6420762	-0.776236	2.0838664	0.75566185	0.30207604	-0.67929846	-1.2225937	0.17766216	0.9122323	0.9681653	0.09289464	0.9352802	-0.71867675	0.39306983	-0.40705705	0.71362984	-2.0836506	-0.48619607	-1.9498881	0.37970245	1.2209848	2.013958	0.1992918	0.9289835	0.6223454	-0.826878	-0.031729996	0.70308673	0.10085381	-1.8357607	1.6602149	0.9303644	0.41320607	-1.2215773	-0.61056924	0.46059114	-0.8526394	-0.5091191
